506	118	0.5	0	-30	10	79	118	0.669492	10.8628	382.228	
506	137	0.5	60	-30	10	88	137	0.642336	13.2665	390.922	
506	128	0.5	120	-30	10	86	128	0.671875	15.0997	380.962	
506	119	0.5	180	-30	10	76	119	0.638655	10.8628	373.064	
506	137	0.5	240	-30	10	85	137	0.620438	13.2665	390.922	
506	128	0.5	300	-30	10	84	128	0.65625	15.0997	350.99	
506	118	0.5	360	-30	10	79	118	0.669492	10.8628	382.228	
506	116	0.5	0	-25	10	76	116	0.655172	10.0499	358.047	
506	141	0.5	60	-25	10	95	141	0.673759	13.1909	338.479	
506	133	0.5	120	-25	10	87	133	0.654135	16.7631	371.467	
506	116	0.5	180	-25	10	77	116	0.663793	10.0499	369.951	
506	140	0.5	240	-25	10	95	140	0.678571	13.1909	398.244	
506	132	0.5	300	-25	10	89	132	0.674242	16.7631	373.842	
506	116	0.5	360	-25	10	77	116	0.663793	10.0499	369.951	
506	128	0.5	0	-20	10	83	128	0.648438	10.247	373.583	
506	148	0.5	60	-20	10	97	148	0.655405	13.0767	374.912	
506	140	0.5	120	-20	10	93	140	0.664286	17.1464	374.872	
506	127	0.5	180	-20	10	82	127	0.645669	10.247	368.231	
506	147	0.5	240	-20	10	95	147	0.646259	13.0767	395.124	
506	137	0.5	300	-20	10	92	137	0.671533	17.1464	394.857	
506	128	0.5	360	-20	10	83	128	0.648438	10.247	357.968	
506	137	0.5	0	-15	10	93	137	0.678832	10.247	395.661	
506	160	0.5	60	-15	10	102	160	0.6375	13.0767	392.915	
506	145	0.5	120	-15	10	94	145	0.648276	17.8045	400.043	
506	139	0.5	180	-15	10	92	139	0.66187	10.247	366.58	
506	159	0.5	240	-15	10	108	159	0.679245	13.0767	384.159	
506	143	0.5	300	-15	10	94	143	0.657343	17.8045	389.618	
506	137	0.5	360	-15	10	91	137	0.664234	10.247	388.186	
506	144	0.5	0	-10	10	93	144	0.645833	9.32738	381.848	
506	169	0.5	60	-10	10	109	169	0.64497	13.0767	376.618	
506	158	0.5	120	-10	10	102	158	0.64557	13.784	376.432	
506	144	0.5	180	-10	10	93	144	0.645833	9.32738	378.789	
506	169	0.5	240	-10	10	111	169	0.656805	13.0767	393.142	
506	160	0.5	300	-10	10	102	160	0.6375	13.784	370.683	
506	144	0.5	360	-10	10	92	144	0.638889	9.32738	393.982	
506	161	0.5	0	-5	10	103	161	0.639752	7.68115	388.009	
506	175	0.5	60	-5	10	114	175	0.651429	13.0767	392.228	
506	154	0.5	120	-5	10	101	154	0.655844	14.0712	379.244	
506	161	0.5	180	-5	10	99	161	0.614907	7.68115	396.642	
506	172	0.5	240	-5	10	113	172	0.656977	13.0767	392.228	
506	153	0.5	300	-5	10	103	153	0.673203	14.0712	368.755	
506	161	0.5	360	-5	10	103	161	0.639752	7.68115	384.29	
506	164	0.5	0	0	10	106	164	0.646341	8.24621	395.806	
506	178	0.5	60	0	10	103	178	0.578652	13.0767	364.703	
506	156	0.5	120	0	10	103	156	0.660256	14.1067	368.751	
506	163	0.5	180	0	10	104	163	0.638037	8.24621	399.919	
506	179	0.5	240	0	10	104	179	0.581006	13.0767	398.865	
506	155	0.5	300	0	10	103	155	0.664516	14.1067	368.751	
506	164	0.5	360	0	10	107	164	0.652439	8.24621	387.946	
506	164	0.5	0	5	10	104	164	0.634146	8.24621	353.139	
506	178	0.5	60	5	10	104	178	0.58427	13.0767	364.597	
506	155	0.5	120	5	10	104	155	0.670968	14.1067	386.221	
506	164	0.5	180	5	10	106	164	0.646341	8.24621	374.977	
506	179	0.5	240	5	10	106	179	0.592179	13.0767	367.067	
506	155	0.5	300	5	10	101	155	0.651613	14.1067	344.384	
506	164	0.5	360	5	10	106	164	0.646341	8.24621	378.409	
506	162	0.5	0	10	10	105	162	0.648148	8.24621	370.473	
506	179	0.5	60	10	10	107	179	0.597765	13.0767	392.339	
506	155	0.5	120	10	10	104	155	0.670968	14.1067	372.898	
506	162	0.5	180	10	10	106	162	0.654321	8.24621	399.468	
506	179	0.5	240	10	10	104	179	0.581006	13.0767	364.703	
506	155	0.5	300	10	10	103	155	0.664516	14.1067	386.221	
506	162	0.5	360	10	10	105	162	0.648148	8.24621	393.796	
506	162	0.5	0	15	10	106	162	0.654321	8.24621	369.841	
506	180	0.5	60	15	10	105	180	0.583333	13.0767	374.155	
506	156	0.5	120	15	10	104	156	0.666667	14.1067	386.018	
506	162	0.5	180	15	10	104	162	0.641975	8.24621	395.806	
506	180	0.5	240	15	10	103	180	0.572222	13.0767	388.032	
506	156	0.5	300	15	10	101	156	0.647436	14.1067	368.751	
506	162	0.5	360	15	10	106	162	0.654321	8.24621	367.626	
506	162	0.5	0	20	10	105	162	0.648148	8.24621	367.626	
506	181	0.5	60	20	10	105	181	0.58011	13.0767	366.734	
506	155	0.5	120	20	10	101	155	0.651613	14.1067	383.551	
506	163	0.5	180	20	10	106	163	0.650307	7.74597	361.161	
506	180	0.5	240	20	10	106	180	0.588889	13.0767	382.543	
506	155	0.5	300	20	10	103	155	0.664516	14.1067	384.033	
506	162	0.5	360	20	10	107	162	0.660494	8.24621	389.696	
506	164	0.5	0	25	10	108	164	0.658537	8.24621	395.1	
506	179	0.5	60	25	10	106	179	0.592179	13.5277	392.339	
506	156	0.5	120	25	10	103	156	0.660256	14.1067	368.751	
506	164	0.5	180	25	10	105	164	0.640244	8.24621	374.712	
506	179	0.5	240	25	10	103	179	0.575419	13.5277	398.876	
506	156	0.5	300	25	10	104	156	0.666667	14.1067	368.751	
506	164	0.5	360	25	10	107	164	0.652439	8.24621	378.583	
506	161	0.5	0	30	10	107	161	0.664596	8.24621	399.919	
506	179	0.5	60	30	10	105	179	0.586592	13.4907	377.015	
506	158	0.5	120	30	10	103	158	0.651899	14.1067	367.674	
506	163	0.5	180	30	10	107	163	0.656442	8.24621	399.919	
506	179	0.5	240	30	10	105	179	0.586592	13.4907	398.876	
506	156	0.5	300	30	10	104	156	0.666667	14.1067	368.751	
506	161	0.5	360	30	10	106	161	0.658385	8.24621	376.664	
506	381	1	0	-30	10	314	381	0.824147	0	379.851	
506	421	1	60	-30	10	276	421	0.655582	11.4455	386.838	
506	406	1	120	-30	10	272	406	0.669951	13.4536	394.145	
506	386	1	180	-30	10	315	386	0.816062	0	380.502	
