986	1000	1.5	60	100	5	316	1000	0.316	11	98	
986	1000	1.5	120	100	5	310	1000	0.31	11	94	
986	1000	1.5	180	100	5	284	1000	0.284	7	99	
986	1000	1.5	240	100	5	307	1000	0.307	13	96	
986	1000	1.5	300	100	5	317	1000	0.317	11	95	
986	1000	1.5	360	100	5	302	1000	0.302	8	93	
986	1000	2	0	-100	5	117	1000	0.117	10	89	
986	1000	2	60	-100	5	113	1000	0.113	14	89	
986	1000	2	120	-100	5	130	1000	0.13	13	90	
986	1000	2	180	-100	5	104	1000	0.104	13	89	
986	1000	2	240	-100	5	111	1000	0.111	13	94	
986	1000	2	300	-100	5	135	1000	0.135	14	90	
986	1000	2	360	-100	5	117	1000	0.117	10	89	
986	1000	2	0	-50	5	140	1000	0.14	10	92	
986	1000	2	60	-50	5	138	1000	0.138	15	88	
986	1000	2	120	-50	5	169	1000	0.169	11	94	
986	1000	2	180	-50	5	122	1000	0.122	12	88	
986	1000	2	240	-50	5	124	1000	0.124	7	88	
986	1000	2	300	-50	5	157	1000	0.157	12	95	
986	1000	2	360	-50	5	140	1000	0.14	10	92	
986	1000	2	0	0	5	139	1000	0.139	7	91	
986	1000	2	60	0	5	141	1000	0.141	13	90	
986	1000	2	120	0	5	164	1000	0.164	10	94	
986	1000	2	180	0	5	117	1000	0.117	12	90	
986	1000	2	240	0	5	130	1000	0.13	6	90	
986	1000	2	300	0	5	158	1000	0.158	10	95	
986	1000	2	360	0	5	139	1000	0.139	7	91	
986	1000	2	0	50	5	142	1000	0.142	7	91	
986	1000	2	60	50	5	139	1000	0.139	15	91	
986	1000	2	120	50	5	162	1000	0.162	10	94	
986	1000	2	180	50	5	119	1000	0.119	11	89	
986	1000	2	240	50	5	131	1000	0.131	5	90	
986	1000	2	300	50	5	157	1000	0.157	10	94	
986	1000	2	360	50	5	142	1000	0.142	7	91	
986	1000	2	0	100	5	141	1000	0.141	7	93	
986	1000	2	60	100	5	130	1000	0.13	16	93	
986	1000	2	120	100	5	158	1000	0.158	11	88	
986	1000	2	180	100	5	116	1000	0.116	12	93	
986	1000	2	240	100	5	122	1000	0.122	10	93	
986	1000	2	300	100	5	155	1000	0.155	12	89	
986	1000	2	360	100	5	141	1000	0.141	7	93	
Total de transformaciones: 139
Porcentaje de matching para SIFT: 28.7388
SIFT descritor distance rage: [0, 95]
